round,accuracy,self,enemy
386,0.9230769230769231,stationary,stationary
387,0.5,stationary,stationary
388,0.7058823529411765,stationary,stationary
389,0.5151515151515151,stationary,stationary
390,0.7333333333333333,stationary,stationary
391,0.37142857142857144,stationary,stationary
392,1.0,stationary,stationary
393,0.46153846153846156,stationary,stationary
394,0.234375,stationary,stationary
395,0.22448979591836735,stationary,stationary
396,0.358974358974359,stationary,stationary
397,0.8888888888888888,stationary,stationary
398,0.5,stationary,stationary
399,0.3181818181818182,stationary,stationary
400,0.625,stationary,stationary
401,0.18840579710144928,stationary,stationary
402,1.0,stationary,stationary
403,0.38461538461538464,stationary,stationary
404,0.41818181818181815,stationary,stationary
405,0.25263157894736843,stationary,stationary
406,0.35294117647058826,stationary,stationary
407,0.3548387096774194,stationary,stationary
408,0.53125,stationary,stationary
409,0.7857142857142857,stationary,stationary
410,0.6296296296296297,stationary,stationary
411,1.0,stationary,stationary
412,0.6451612903225806,stationary,stationary
413,0.4339622641509434,stationary,stationary
414,0.06779661016949153,stationary,stationary
415,0.9230769230769231,stationary,stationary
416,0.7083333333333334,stationary,stationary
417,0.3611111111111111,stationary,stationary
418,0.5,stationary,stationary
419,0.05263157894736842,stationary,stationary
420,0.26666666666666666,stationary,stationary
421,0.29545454545454547,stationary,stationary
422,0.9230769230769231,stationary,stationary
423,0.5769230769230769,stationary,stationary
424,0.2,stationary,stationary
425,1.0,stationary,stationary
426,0.6774193548387096,stationary,stationary
427,0.8518518518518519,stationary,stationary
428,0.8461538461538461,stationary,stationary
429,1.0,stationary,stationary
430,0.125,stationary,stationary
431,0.8571428571428571,stationary,stationary
432,0.5,stationary,stationary
433,0.6857142857142857,stationary,stationary
434,1.0,stationary,stationary
435,0.4444444444444444,stationary,stationary
436,0.5652173913043478,stationary,stationary
437,0.3958333333333333,stationary,stationary
438,0.2857142857142857,stationary,stationary
439,0.16037735849056603,stationary,stationary
440,1.0,stationary,stationary
441,0.9166666666666666,stationary,stationary
442,0.17073170731707318,stationary,stationary
443,0.5151515151515151,stationary,stationary
444,0.34782608695652173,stationary,stationary
445,0.8571428571428571,stationary,stationary
446,0.30303030303030304,stationary,stationary
447,0.6296296296296297,stationary,stationary
448,0.4375,stationary,stationary
449,0.09322033898305085,stationary,stationary
450,0.8076923076923077,stationary,stationary
451,0.05128205128205128,stationary,stationary
452,0.37142857142857144,stationary,stationary
453,0.4358974358974359,stationary,stationary
454,0.28888888888888886,stationary,stationary
455,0.48,stationary,stationary
456,0.9166666666666666,stationary,stationary
457,0.3137254901960784,stationary,stationary
458,0.025974025974025976,stationary,stationary
459,0.4423076923076923,stationary,stationary
460,0.6521739130434783,stationary,stationary
461,0.8571428571428571,stationary,stationary
462,0.5675675675675675,stationary,stationary
463,0.7666666666666667,stationary,stationary
464,0.5945945945945946,stationary,stationary
465,0.64,stationary,stationary
466,0.10084033613445378,stationary,stationary
467,0.75,stationary,stationary
468,0.5357142857142857,stationary,stationary
469,0.4838709677419355,stationary,stationary
470,0.40476190476190477,stationary,stationary
471,0.05217391304347826,stationary,stationary
472,0.10434782608695652,stationary,stationary
473,0.12380952380952381,stationary,stationary
474,1.0,stationary,stationary
475,0.9230769230769231,stationary,stationary
476,0.8888888888888888,stationary,stationary
477,0.40476190476190477,stationary,stationary
478,0.18181818181818182,stationary,stationary
479,0.4634146341463415,stationary,stationary
480,0.10101010101010101,stationary,stationary
481,0.4666666666666667,stationary,stationary
482,0.43636363636363634,stationary,stationary
483,0.5882352941176471,stationary,stationary
484,0.6785714285714286,stationary,stationary
485,0.4838709677419355,stationary,stationary
486,1.0,stationary,stationary
487,0.5862068965517241,stationary,stationary
488,0.45714285714285713,stationary,stationary
489,0.325,stationary,stationary
490,0.7857142857142857,stationary,stationary
491,1.0,stationary,stationary
492,0.20689655172413793,stationary,stationary
493,0.018518518518518517,stationary,stationary
494,0.6551724137931034,stationary,stationary
495,0.4375,stationary,stationary
496,1.0,stationary,stationary
497,0.05319148936170213,stationary,stationary
498,0.9230769230769231,stationary,stationary
499,1.0,stationary,stationary
