round,accuracy,self,enemy
380,0.3333333333333333,walls,walls
381,0.42857142857142855,walls,walls
382,0.3333333333333333,walls,walls
383,0.2777777777777778,walls,walls
384,0.16666666666666666,walls,walls
385,0.2413793103448276,walls,walls
386,0.15,walls,walls
387,0.4,walls,walls
388,0.16666666666666666,walls,walls
389,0.4074074074074074,walls,walls
390,0.21739130434782608,walls,walls
391,0.0,walls,walls
392,0.25,walls,walls
393,0.2962962962962963,walls,walls
394,0.25,walls,walls
395,0.2413793103448276,walls,walls
396,0.8,walls,walls
397,0.17857142857142858,walls,walls
398,0.2,walls,walls
399,0.25,walls,walls
400,0.2916666666666667,walls,walls
401,0.30303030303030304,walls,walls
402,0.24,walls,walls
403,0.21052631578947367,walls,walls
404,0.2222222222222222,walls,walls
405,0.5555555555555556,walls,walls
406,0.21428571428571427,walls,walls
407,0.5384615384615384,walls,walls
408,0.19047619047619047,walls,walls
409,0.35714285714285715,walls,walls
410,0.14285714285714285,walls,walls
411,0.0,walls,walls
412,0.15,walls,walls
413,0.2962962962962963,walls,walls
414,0.2916666666666667,walls,walls
415,0.4090909090909091,walls,walls
416,0.17391304347826086,walls,walls
417,0.19047619047619047,walls,walls
418,0.375,walls,walls
419,0.0,walls,walls
420,0.3333333333333333,walls,walls
421,0.21212121212121213,walls,walls
422,0.16,walls,walls
423,0.20833333333333334,walls,walls
424,0.2,walls,walls
425,0.24,walls,walls
426,0.08695652173913043,walls,walls
427,0.0,walls,walls
428,0.2222222222222222,walls,walls
429,0.2727272727272727,walls,walls
430,0.32142857142857145,walls,walls
431,0.0,walls,walls
432,0.3333333333333333,walls,walls
433,0.2222222222222222,walls,walls
434,0.2962962962962963,walls,walls
435,0.2,walls,walls
436,0.25,walls,walls
437,0.1875,walls,walls
438,0.25806451612903225,walls,walls
439,0.0,walls,walls
440,0.2857142857142857,walls,walls
441,0.4146341463414634,walls,walls
442,0.17647058823529413,walls,walls
443,0.3333333333333333,walls,walls
444,0.25925925925925924,walls,walls
445,0.16666666666666666,walls,walls
446,0.3333333333333333,walls,walls
447,0.3,walls,walls
448,0.2857142857142857,walls,walls
449,0.16,walls,walls
450,0.36363636363636365,walls,walls
451,0.2222222222222222,walls,walls
452,0.35294117647058826,walls,walls
453,0.25,walls,walls
454,0.23076923076923078,walls,walls
455,0.09090909090909091,walls,walls
456,0.4444444444444444,walls,walls
457,0.35294117647058826,walls,walls
458,0.391304347826087,walls,walls
459,0.2916666666666667,walls,walls
460,0.1875,walls,walls
461,0.21428571428571427,walls,walls
462,0.13636363636363635,walls,walls
463,0.2222222222222222,walls,walls
464,0.25,walls,walls
